"ID"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"
"txid2763669"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	4	1	0	0	1	2	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	2	0	0	0	3	0	2	1	0	0	0	2	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	5	0	1	3	0	0
"txid301302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
"txid622312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0
"txid2605790"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2681861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid84037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606635"	4	2	9	4	0	3	3	1	3	0	4	0	3	4	3	2	3	5	5	4	4	2	3	0	7	4	1	4	5	4	2	4	3	2	4	2	2	1	2	5	1	11	1	1	1	8	1	3	2	0	1	2	1	2	2	0	5	4	2	3	0	0	2	0	4	6	2	1	2	2	4	5	0	3	2	0	4	7	1	2	1	0	3	0	2	0	1	1	4	2	0	1	10	11	0	5	1	0
"txid2763667"	112	53	100	20	0	17	58	20	43	36	20	0	34	54	22	133	19	37	38	49	26	18	34	33	59	125	12	47	34	27	33	24	18	36	28	48	16	18	31	60	5	140	19	44	17	62	18	4	65	11	42	15	14	29	22	26	117	11	27	68	12	29	81	7	158	100	48	11	105	7	17	55	8	49	30	31	38	17	14	37	11	42	42	7	37	64	17	20	64	35	14	49	56	94	13	66	31	18
"txid1121308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2654621"	645	560	986	346	0	335	1492	1142	846	846	862	0	698	1384	557	688	1186	1526	586	817	687	1165	731	799	1149	486	202	1173	523	940	1261	639	643	1085	505	686	388	599	971	510	360	1855	1004	563	850	618	353	381	530	803	336	604	1056	375	1115	372	522	199	509	446	457	985	746	129	911	1042	592	188	671	399	1075	740	1127	438	953	444	794	741	586	683	889	827	661	806	720	1343	867	472	806	713	236	690	1414	786	295	803	343	931
"txid742816"	1058	1326	1012	1216	743	2144	788	588	812	513	1061	670	1833	755	1333	680	389	333	1629	256	548	925	404	530	748	668	248	560	1800	905	758	1030	509	612	673	941	2567	310	340	314	1044	1159	388	312	688	440	751	1041	371	459	93	207	410	1044	585	427	642	977	1106	220	234	985	300	29	732	317	339	611	237	998	953	1336	437	506	179	850	991	1209	185	1057	476	573	592	209	785	310	1025	86	353	658	60	162	1714	292	355	482	94	1206
"txid158847"	120	359	27	464	207	157	86	191	49	184	422	485	46	109	82	127	67	102	121	245	114	174	144	194	255	134	111	38	114	276	155	29	260	119	496	237	159	153	119	65	447	676	258	289	227	176	590	333	198	155	37	161	299	534	197	158	187	757	239	101	177	1	180	11	182	129	285	0	194	754	359	340	177	203	130	1	399	437	74	386	169	0	212	159	173	2	229	36	150	169	11	12	1319	54	265	291	21	290
"txid491921"	3	18	2	22	4	18	6	15	6	4	18	34	6	10	5	3	7	6	16	13	11	30	5	7	12	8	19	31	12	9	4	4	11	7	38	22	22	10	5	44	31	49	29	14	17	23	46	20	27	8	1	21	31	72	16	4	8	40	33	7	12	77	14	0	18	8	20	84	9	57	18	42	6	15	17	136	8	33	3	23	10	72	11	17	13	17	12	2	5	4	2	3	118	6	30	29	2	16
"txid209880"	3	15	0	17	30	0	8	12	0	11	29	76	0	21	0	45	10	18	0	22	5	14	19	37	12	24	6	4	0	12	44	0	23	8	25	4	0	9	7	2	0	209	23	15	19	33	178	0	3	14	19	3	10	49	12	31	44	0	17	15	6	0	19	4	7	20	13	0	36	0	0	5	10	18	9	0	28	0	16	37	11	0	68	4	29	0	0	9	7	33	1	21	0	12	7	8	5	17
"txid156456"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
"txid1852378"	0	0	0	0	0	0	0	0	0	1	1	6	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	3	0	3	2	1	1	0	0	0	2	1	0	0	1	5	1	0	0	0	4	0	0	1	1	0	1	3	2	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	4	0	0	1	0	0
"txid1852379"	0	0	8	1	1	0	0	0	6	1	1	6	1	0	8	0	0	1	7	2	0	0	1	1	0	1	1	0	17	0	0	18	0	0	3	0	1	0	0	1	6	13	2	5	0	5	4	2	0	0	0	2	0	4	0	0	2	9	0	1	1	0	5	0	2	18	4	0	7	7	2	0	1	2	1	2	1	1	1	3	1	0	4	2	0	0	2	0	0	1	0	0	13	0	3	1	0	0
"txid1122219"	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1064535"	93	139	352	220	257	325	269	322	318	200	214	972	474	194	249	829	73	211	352	78	74	183	644	247	217	464	49	3	346	171	269	471	191	281	197	90	204	82	95	65	609	528	78	204	71	299	301	745	210	74	88	54	75	559	92	231	676	511	237	119	58	65	284	31	192	341	357	13	332	550	321	194	164	245	69	886	206	509	112	425	49	501	284	79	166	158	469	49	171	471	29	1024	611	414	79	185	30	129
"txid1675036"	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid879612"	14	26	67	56	23	45	71	104	54	58	54	216	56	45	51	107	17	79	54	48	18	74	230	126	50	50	17	2	72	44	61	87	97	61	112	18	32	24	88	24	242	307	67	108	89	170	132	299	68	62	38	52	43	192	87	89	306	312	50	47	40	1	192	13	47	63	166	1	205	308	162	46	164	86	46	111	97	202	50	165	44	59	107	70	107	5	152	21	69	154	12	46	374	122	65	73	4	110
"txid1232428"	33	46	71	89	45	73	87	91	73	57	81	129	91	60	71	92	24	57	82	35	17	69	195	146	84	77	14	1	111	58	69	141	112	97	72	22	40	27	60	23	325	202	33	72	64	103	94	437	69	46	44	22	16	191	63	129	336	197	109	59	23	28	99	16	95	135	104	9	112	200	200	94	112	141	25	267	119	272	66	216	37	155	149	27	107	74	233	25	113	248	20	364	256	183	31	64	18	95
"txid187326"	1	1	6	3	2	2	1	6	8	2	2	21	1	3	5	3	0	2	14	2	1	4	8	8	2	3	0	0	15	1	0	11	7	1	9	1	4	0	5	1	22	29	4	11	1	12	13	16	4	2	2	4	2	10	5	8	26	24	6	5	3	0	23	1	5	33	12	0	19	17	18	4	8	6	2	8	9	13	2	17	2	1	15	4	2	1	12	1	4	10	0	1	30	9	3	9	1	2
"txid349095"	20	25	141	56	13	35	79	97	136	56	51	242	22	32	110	51	19	66	172	61	19	66	216	65	47	19	20	1	215	43	47	262	61	55	133	23	24	27	25	24	176	371	39	138	22	182	152	154	81	17	21	40	53	241	30	40	173	316	41	36	36	5	216	10	32	289	185	3	234	350	112	28	43	55	44	250	55	103	20	121	14	115	85	44	17	9	66	12	51	69	4	51	445	85	55	107	4	11
"txid2144175"	13	14	12	41	10	19	25	81	17	35	40	52	22	24	12	22	16	58	17	22	10	41	123	53	31	14	7	0	21	32	35	18	60	37	41	14	8	22	25	13	172	99	21	49	27	67	52	217	37	22	19	15	17	77	28	42	128	121	44	40	14	6	64	11	37	21	59	0	70	125	127	26	37	60	17	92	43	110	29	89	17	57	65	16	33	18	79	14	46	64	7	58	152	65	17	39	2	26
"txid349094"	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	2	0	1	1	1	2	0	0	0	1	1	0	3	0	0	0	3	0	0	1	0	2	0	1	4	1	0	1	1	1	0	1	0	0	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
"txid2045301"	1	1	1	4	0	2	4	10	2	4	5	51	1	3	2	1	1	8	3	15	1	3	14	2	6	1	4	0	4	6	2	1	12	2	31	2	0	2	0	8	25	60	9	34	3	34	55	27	29	1	3	7	11	79	3	7	12	72	7	10	6	1	38	1	4	6	54	2	39	79	23	6	3	4	8	91	2	20	3	15	1	39	12	8	1	0	10	1	5	2	0	9	98	7	7	24	0	1
"txid1111454"	0	0	0	1	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	4	2	0	1	0	1	3	2	0	0	0	0	0	2	1	0	2	3	0	0	0	0	1	0	0	1	3	0	1	2	1	1	1	0	1	7	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	4	0	1	1	0	0
"txid1936062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
"txid479436"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid103892"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"txid47678"	0	0	10	0	0	0	0	0	15	0	0	0	1	0	24	0	0	0	17	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid1462569"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid1411144"	7	0	11	0	0	0	5	1	4	4	1	0	0	8	7	0	3	4	3	0	3	5	1	0	0	2	0	0	1	0	0	2	0	1	0	14	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0
"txid28111"	4	0	7	0	0	0	1	0	8	0	0	0	0	0	4	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	2	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	36	0	0	1	0	0	3	0	0	0	3	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	4	0	0
"txid1077285"	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	0
"txid338188"	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	3	1	0
"txid1462571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	4	0	0	0	0	3	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	7	3	0	0	0	0	0	0	0	0	0	2	0	0	8
"txid2792859"	3	7	1	2	0	2	12	28	2	3	2	0	1	4	0	0	14	22	0	0	5	12	3	0	13	1	8	0	0	15	11	1	0	9	0	16	2	24	1	39	0	0	0	0	0	0	1	0	27	0	2	0	0	6	0	0	1	0	48	2	0	0	1	4	75	0	0	0	2	0	0	34	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	13	1	0	6	0	0	137	1	131	6	0
"txid1912896"	0	0	10	0	0	0	1	0	17	1	0	0	0	0	25	0	0	1	8	0	0	0	0	0	1	1	0	0	10	0	1	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	20	0	0	6	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	4	0	0	1	0	0	4	0	4	0	0	1	0
"txid1841856"	19	16	9	34	0	81	19	73	25	36	42	0	38	57	16	19	31	53	12	59	33	29	42	22	37	19	19	18	23	15	18	12	21	51	31	74	29	26	14	109	33	44	33	24	20	77	13	19	219	29	3	54	7	33	27	3	22	18	96	5	3	0	75	3	42	17	7	0	55	12	37	44	10	13	5	0	55	14	6	34	37	0	55	88	10	0	17	5	28	23	3	7	44	123	12	136	4	12
"txid28116"	0	0	8	1	0	0	0	0	15	1	1	0	0	0	20	0	0	0	9	0	0	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	2	1	0	16	0	0	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	2	1	1	1	2	7	0	0	0	1	0	2	0	2	0	2	0	2
"txid291644"	34	8	0	0	0	0	6	2	0	0	0	0	0	3	0	0	0	3	0	0	9	1	0	0	0	0	0	0	0	1	25	0	0	2	0	5	0	2	0	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
"txid449673"	17	16	114	2	0	3	4	4	104	1	3	0	5	3	79	0	5	4	24	0	9	1	0	0	1	0	1	0	4	1	7	5	0	3	0	18	1	9	9	3	0	0	0	0	0	0	1	1	1	0	0	3	1	0	0	0	0	0	2	2	1	68	1	1	0	1	0	14	0	0	0	0	0	0	6	17	0	0	0	0	0	25	4	0	2	67	0	2	2	0	0	11	0	0	0	0	0	0
"txid818"	0	0	14	0	0	0	0	0	15	0	0	0	1	0	27	0	0	0	19	1	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	2	0	1	16	0	1	0	0	0	1	0	0	5	0	0	0	0	0	0	0	6	0	2	0	0	18	4	0	24	0	0	5	2	0	0	15	0	0	0	3	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid820"	47	18	69	1	0	8	6	11	94	0	4	0	12	11	51	0	8	15	22	0	31	7	0	0	2	0	2	0	6	1	14	1	0	12	0	63	6	13	21	3	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	2	1	0	24	0	2	2	1	1	4	0	0	0	1	0	0	0	4	0	0	1	0	0	10	0	0	1	44	0	6	2	0	2	17	0	6	0	6	7	0
"txid657309"	3	1	8	0	0	0	1	0	4	1	0	0	0	4	11	0	3	3	6	0	5	1	1	0	1	0	0	0	1	1	1	1	0	2	0	7	0	1	2	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	30	1	1	2	0	1	4	0	0	0	0	0	0	1	3	0	0	0	1	0	5	1	0	1	4	0	1	1	1	2	4	0	1	0	1	0	0
"txid2650157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
"txid2725562"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	3	0	2	0	0	0	1	2	0	6	0	0	2	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	1	7	0	0	0	0	0	0	0	0	0	0	2	1	0	4
"txid376804"	3	1	1	8	0	12	3	8	7	5	7	0	3	6	4	6	6	10	1	13	5	5	12	4	6	1	4	2	6	1	0	1	9	3	7	11	5	11	5	29	7	11	7	5	4	27	4	4	63	6	2	14	2	7	9	2	7	10	12	1	2	0	16	1	9	10	0	0	15	1	14	7	3	2	0	0	10	1	1	7	6	0	9	21	2	0	3	1	5	2	1	1	16	21	6	37	1	3
"txid470145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2
"txid387090"	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	2	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	1	3	0	0
"txid357276"	1	18	11	8	0	15	5	6	18	7	20	0	7	2	17	1	10	11	6	13	3	11	3	4	16	1	8	3	17	9	1	3	3	5	9	16	7	12	3	163	11	9	8	7	3	8	4	5	66	7	6	17	4	24	6	1	2	5	102	15	3	153	15	3	97	11	2	37	9	2	13	39	5	2	3	51	10	3	2	3	5	79	8	14	3	46	3	3	9	1	2	52	16	14	5	40	8	1
"txid2786956"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	4	0	0	1	3	0	1	1	0	0	1	0	0	4	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	2	0	0
"txid2739389"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"txid204516"	23	10	9	1	0	6	1	0	20	0	1	0	13	3	26	0	1	1	19	1	2	1	0	0	2	0	1	1	7	3	4	4	0	1	1	0	20	2	0	36	3	5	1	1	0	5	0	4	6	0	0	1	1	4	0	0	7	0	44	0	1	1	5	1	74	0	0	1	8	0	1	37	0	0	0	1	1	1	1	1	1	2	13	0	0	4	1	4	0	7	2	2	5	53	0	43	4	0
"txid1236498"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"txid484018"	203	0	0	1	0	1	385	399	0	19	0	0	1	299	0	2	398	383	0	4	173	176	7	0	0	1	57	1	0	0	402	0	0	674	4	272	0	0	3	4	3	2	4	1	4	2	1	2	9	3	21	5	2	2	2	0	0	0	3	0	0	0	5	26	5	7	2	0	2	0	3	5	3	0	2	0	2	0	7	1	3	0	0	6	1	0	0	61	1	0	24	0	10	6	2	10	97	2
"txid1236538"	87	57	152	135	0	435	124	285	271	155	186	0	207	255	175	128	186	222	94	133	126	113	199	129	191	119	44	57	216	83	59	112	93	255	94	309	169	111	96	259	159	113	96	64	77	180	36	85	552	154	13	155	19	79	127	36	93	61	217	16	25	0	161	20	147	80	36	0	135	26	152	137	77	40	6	0	179	49	13	97	185	0	159	248	71	0	93	20	119	99	11	36	154	416	35	319	20	70
"txid435590"	68	86	34	36	0	135	58	98	44	52	56	0	90	71	50	12	70	116	20	39	57	42	54	34	74	8	32	10	14	45	164	9	24	79	34	99	64	50	142	421	40	44	11	17	13	70	11	23	309	22	13	46	7	87	24	7	74	19	553	16	9	34	85	9	593	34	11	6	57	13	42	404	9	9	45	14	67	14	9	34	31	41	85	40	29	74	17	16	39	35	7	178	56	445	13	309	31	8
"txid487174"	2	3	2	5	0	3	1	2	2	13	7	0	8	19	4	0	0	3	2	1	17	0	7	1	17	0	0	0	0	17	2	0	1	4	5	42	5	19	3	1	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	2	1	0	4	1	0	6	0	0	0	2	1	1	3	0	0	0	1	1	1	0	1	0	1	0	1	1	16	1	0	1	1	0	13	1	25	0	16	0	0
"txid397865"	1	1	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1	0	0	1	1	2	2	2	0	0	0	0	0	3	0	0	0	0	1	5	0	2	0	0	0	2	0	0	0	3	0	1	2	0	0	2	0	0	0	0	1	2	0	1	0	0	3	1	0	0	0	0	2	1	1	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	1
"txid1349822"	2	3	7	0	0	0	5	3	13	0	1	0	1	3	7	0	3	6	4	1	6	4	0	0	0	0	1	0	1	7	4	3	0	6	0	21	0	5	0	1	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	4	2	0	12	0	0	26	0	1	4	0	0	1	4	0	0	0	2	0	0	2	0	0	1	0	0	0	5	0	4	9	0	2	3	0	10	0	5	4	0
"txid2518971"	0	0	35	0	0	1	0	0	13	0	0	0	6	0	15	1	0	0	6	0	0	0	0	0	0	4	0	0	12	0	0	19	0	0	0	0	3	0	4	1	0	2	1	0	0	1	0	0	1	1	0	2	4	0	0	0	4	0	0	1	0	0	2	0	1	0	0	0	2	0	0	1	4	0	0	0	2	0	0	2	4	1	2	2	1	2	0	0	0	1	0	12	0	7	1	2	0	2
